Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Customer Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8080,US2014-20,2014-01-02,2014-01-06,Standard Class,JM-5250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-GBC-10003195,Office Supplies,Binders,GBC Instant Report Kit,15.528,4,0.4,2.588
8081,US2014-20,2014-01-02,2014-01-06,Standard Class,JM-5250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-PRE-10002990,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",41.244,14,0.4,4.8118
8082,US2014-20,2014-01-02,2014-01-06,Standard Class,JM-5250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-FEL-10000483,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,45.672,2,0.4,-8.3732
8083,US2012-3560,2012-06-23,2012-06-29,Standard Class,RF-9345,Randy Ferguson,Corporate,East Point,Georgia,30344,South,FUR-ELD-10003804,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
8084,US2012-3560,2012-06-23,2012-06-29,Standard Class,RF-9345,Randy Ferguson,Corporate,East Point,Georgia,30344,South,OFF-GBC-10001361,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,1,0,74.691
8085,US2012-3560,2012-06-23,2012-06-29,Standard Class,RF-9345,Randy Ferguson,Corporate,East Point,Georgia,30344,South,TEC-DEL-10000753,Technology,Accessories,Dell Slim USB Multimedia Keyboard,50,2,0,12
8086,US2013-9390,2013-11-23,2013-11-28,Standard Class,CA-2055,Cathy Armstrong,Home Office,New York City,New York,10009,East,OFF-GBC-10004728,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,0.2,46.9952
8087,US2012-9350,2012-10-26,2012-11-01,Standard Class,KH-6690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-AVE-10001646,Office Supplies,Labels,Avery 477,183.18,6,0,84.2628
8088,US2012-9350,2012-10-26,2012-11-01,Standard Class,KH-6690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-XER-10003655,Office Supplies,Paper,Xerox 1914,109.92,2,0,53.8608
8089,US2012-9350,2012-10-26,2012-11-01,Standard Class,KH-6690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-TRI-10004622,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,4,0,57.0864
8090,US2012-9350,2012-10-26,2012-11-01,Standard Class,KH-6690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-AVE-10004867,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,40.86,6,0,19.6128
8091,US2012-9350,2012-10-26,2012-11-01,Standard Class,KH-6690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-FEL-10002876,Office Supplies,Storage,Fellowes Officeware Wire Shelving,898.3,10,0,17.966
8092,US2013-560,2013-10-21,2013-10-27,Standard Class,LC-6960,Lindsay Castell,Home Office,Arlington,Virginia,22204,South,FUR-ALU-10004900,Furniture,Furnishings,Aluminum Document Frame,48.88,4,0,14.664
8093,US2014-1670,2014-04-29,2014-05-03,Standard Class,JL-5130,Jack Lebron,Consumer,Wilmington,North Carolina,28403,South,OFF-HAR-10000258,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,23.4,2,0,8.19
8094,US2013-7560,2013-09-30,2013-10-02,Second Class,DM-2955,Dario Medina,Corporate,Yuma,Arizona,85364,West,OFF-NEW-10004901,Office Supplies,Art,Newell 351,13.12,4,0,3.8048
8095,US2012-2340,2012-07-10,2012-07-14,Standard Class,MV-8190,Mike Vittorini,Consumer,San Bernardino,California,92404,West,OFF-LAR-10004467,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,2,0.1,17.964
8096,US2012-9750,2012-08-07,2012-08-09,First Class,NS-8640,Noel Staavos,Corporate,Baltimore,Maryland,21215,East,OFF-ACC-10001387,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",68.96,8,0,17.9296
8097,US2011-420,2011-12-07,2011-12-13,Standard Class,AS-630,Ann Steele,Home Office,Seattle,Washington,98103,West,OFF-ADV-10002880,Office Supplies,Storage,Advantus Rolling Drawer Organizers,207.792,6,0.1,36.9408
8098,US2012-2370,2012-12-10,2012-12-14,Standard Class,MT-7815,Meg Tillman,Consumer,San Francisco,California,94110,West,OFF-AVE-10000865,Office Supplies,Labels,Avery File Folder Labels,5.184,2,0.1,2.2464
8099,US2014-7790,2014-11-09,2014-11-14,Second Class,SR-10425,Sharelle Roach,Home Office,New York City,New York,10035,East,OFF-PAN-10003217,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,79.128,4,0.1,17.584
8100,US2014-7500,2014-07-28,2014-08-02,Second Class,DK-3375,Dennis Kane,Consumer,Seattle,Washington,98115,West,FUR-STA-10001037,Furniture,Furnishings,Staples,14.328,2,0.1,5.4128
8101,US2014-7500,2014-07-28,2014-08-02,Second Class,DK-3375,Dennis Kane,Consumer,Seattle,Washington,98115,West,OFF-MES-10002477,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",23.58,4,0.1,9.432
8102,US2014-7500,2014-07-28,2014-08-02,Second Class,DK-3375,Dennis Kane,Consumer,Seattle,Washington,98115,West,OFF-XER-10000083,Office Supplies,Paper,Xerox 227,11.664,2,0.1,4.9248
8103,US2014-7500,2014-07-28,2014-08-02,Second Class,DK-3375,Dennis Kane,Consumer,Seattle,Washington,98115,West,TEC-SON-10004580,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,169.164,4,0.1,7.5184
8104,US2014-4850,2014-12-29,2015-01-02,Standard Class,SV-10935,Susan Vittorini,Consumer,Albuquerque,New Mexico,87105,West,OFF-ELD-10002579,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,4,0,27.434
8105,US2014-4850,2014-12-29,2015-01-02,Standard Class,SV-10935,Susan Vittorini,Consumer,Albuquerque,New Mexico,87105,West,OFF-XER-10000286,Office Supplies,Paper,Xerox 1953,4.28,1,0,1.926
8106,US2013-3360,2013-03-11,2013-03-14,First Class,RH-9510,Rick Huthwaite,Home Office,Los Angeles,California,90045,West,TEC-KIN-10000746,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,16.11,2,0.1,1.611
8107,US2013-3360,2013-03-11,2013-03-14,First Class,RH-9510,Rick Huthwaite,Home Office,Los Angeles,California,90045,West,TEC-OKI-10002550,Technology,Machines,Okidata MB760 Printer,2518.2,2,0.1,531.62
8108,US2012-6930,2012-05-22,2012-05-26,Standard Class,SB-10185,Sarah Brown,Consumer,Los Angeles,California,90045,West,OFF-AVE-10000227,Office Supplies,Labels,Avery 476,7.434,2,0.1,2.9736
8109,US2012-6930,2012-05-22,2012-05-26,Standard Class,SB-10185,Sarah Brown,Consumer,Los Angeles,California,90045,West,TEC-ZEB-10000351,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2867.13,6,0.1,605.283
8110,US2012-6930,2012-05-22,2012-05-26,Standard Class,SB-10185,Sarah Brown,Consumer,Los Angeles,California,90045,West,OFF-PIZ-10001890,Office Supplies,Storage,Pizazz Global Quick File,80.838,6,0.1,16.1676
8111,US2012-6930,2012-05-22,2012-05-26,Standard Class,SB-10185,Sarah Brown,Consumer,Los Angeles,California,90045,West,TEC-AAS-10002777,Technology,Phones,Aastra 57i VoIP phone,872.694,6,0.1,155.1456
8112,US2014-3100,2014-02-18,2014-02-20,First Class,CR-2820,Cyra Reiten,Home Office,Houston,Texas,77041,Central,FUR-SAU-10001456,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",78.588,1,0.4,-27.5058
8113,US2014-3100,2014-02-18,2014-02-20,First Class,CR-2820,Cyra Reiten,Home Office,Houston,Texas,77041,Central,OFF-DIX-10000736,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,0.2,52.632
8114,US2014-3100,2014-02-18,2014-02-20,First Class,CR-2820,Cyra Reiten,Home Office,Houston,Texas,77041,Central,TEC-JAW-10004642,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96,4,0.5,-252.0432
8115,US2014-2910,2014-12-09,2014-12-16,Standard Class,EG-3900,Emily Grady,Consumer,Philadelphia,Pennsylvania,19140,East,FUR-GLO-10002082,Furniture,Chairs,Global Deluxe Steno Chair,184.752,4,0.4,-89.2968
8116,US2014-4850,2014-11-19,2014-11-24,Standard Class,RD-9930,Russell D'Ascenzo,Consumer,Chicago,Illinois,60623,Central,OFF-PEE-10002028,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",41.688,6,0.4,6.948
8117,US2014-4850,2014-11-19,2014-11-24,Standard Class,RD-9930,Russell D'Ascenzo,Consumer,Chicago,Illinois,60623,Central,FUR-GLO-10003729,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,181.98,2,0,29.1168
8118,US2013-3810,2013-12-02,2013-12-04,Second Class,JM-5865,John Murray,Consumer,San Angelo,Texas,76903,Central,FUR-SIT-10001184,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,4,0,70.98
8119,US2013-3810,2013-12-02,2013-12-04,Second Class,JM-5865,John Murray,Consumer,San Angelo,Texas,76903,Central,OFF-ACC-10000785,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,34.944,4,0.4,-7.5712
8120,US2013-3810,2013-12-02,2013-12-04,Second Class,JM-5865,John Murray,Consumer,San Angelo,Texas,76903,Central,FUR-GLO-10004544,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",121.78,2,0,35.3162
8121,US2014-9930,2014-10-04,2014-10-08,Second Class,LW-6825,Laurel Workman,Corporate,Pasadena,Texas,77506,Central,OFF-COL-10002887,Office Supplies,Art,Colorific Watercolor Pencils,16.512,4,0.2,1.8576
8122,US2014-770,2014-08-30,2014-09-05,Standard Class,RW-9540,Rick Wilson,Corporate,Los Angeles,California,90049,West,FUR-ELE-10000350,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,88.812,2,0.1,17.7624
8123,US2014-9810,2014-11-25,2014-11-25,Same Day,BG-1695,Brooke Gillingham,Corporate,Garden City,Kansas,67846,Central,OFF-FEL-10004706,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0,7.9896
8124,US2014-1520,2014-07-01,2014-07-06,Standard Class,TT-11220,Thomas Thornton,Consumer,Los Angeles,California,90045,West,OFF-XER-10001078,Office Supplies,Paper,Xerox 1919,147.564,4,0.1,63.9444
8125,US2014-9080,2014-07-23,2014-07-28,Standard Class,EB-3930,Eric Barreto,Consumer,Chicago,Illinois,60653,Central,FUR-HON-10004446,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,4,0,150.384
8126,US2013-2970,2013-11-12,2013-11-17,Standard Class,LP-7080,Liz Pelletier,Consumer,San Francisco,California,94110,West,FUR-MAG-10003911,Furniture,Furnishings,Magnifier Swing Arm Lamp,37.764,2,0.1,6.7136
8127,US2013-2970,2013-11-12,2013-11-17,Standard Class,LP-7080,Liz Pelletier,Consumer,San Francisco,California,94110,West,FUR-HON-10004446,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,338.364,2,0.1,37.596
8128,US2013-2970,2013-11-12,2013-11-17,Standard Class,LP-7080,Liz Pelletier,Consumer,San Francisco,California,94110,West,OFF-AVE-10002495,Office Supplies,Binders,Avery Poly Binder Pockets,38.664,12,0.1,16.3248
8129,US2011-7590,2011-12-09,2011-12-15,Standard Class,FP-4320,Frank Preis,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-GLO-10002466,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,15.336,2,0.4,1.278
8130,US2011-7590,2011-12-09,2011-12-15,Standard Class,FP-4320,Frank Preis,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-CAN-10001675,Technology,Copiers,Canon PC940 Copier,1079.976,4,0.4,125.9972
8131,US2014-3270,2014-09-08,2014-09-13,Standard Class,JA-5970,Joseph Airdo,Consumer,Modesto,California,95351,West,FUR-GLO-10001060,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2,0.1,-8.0784
8132,US2012-2040,2012-02-06,2012-02-13,Standard Class,TS-11655,Trudy Schmidt,Consumer,Houston,Texas,77070,Central,OFF-UNI-10000849,Office Supplies,Binders,UniKeep View Case Binders,5.868,2,0.4,0.5868
8133,US2012-2040,2012-02-06,2012-02-13,Standard Class,TS-11655,Trudy Schmidt,Consumer,Houston,Texas,77070,Central,TEC-MEM-10004656,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,13.896,2,0.4,-0.2316
8134,US2012-2040,2012-02-06,2012-02-13,Standard Class,TS-11655,Trudy Schmidt,Consumer,Houston,Texas,77070,Central,OFF-TEN-10001526,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",447.168,2,0.2,-83.844
8135,US2014-1350,2014-08-27,2014-09-02,Standard Class,DP-3000,Darren Powers,Consumer,Chicago,Illinois,60610,Central,FUR-SET-10004753,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,4,0.4,-9.0944
8136,US2011-420,2011-07-20,2011-07-23,First Class,JD-5895,Jonathan Doherty,Corporate,Riverside,California,92503,West,TEC-MAX-10003608,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",37.746,2,0.1,10.9044
8137,US2011-420,2011-07-20,2011-07-23,First Class,JD-5895,Jonathan Doherty,Corporate,Riverside,California,92503,West,OFF-XER-10001356,Office Supplies,Paper,Xerox 1965,10.764,2,0.1,4.6644
8138,US2011-420,2011-07-20,2011-07-23,First Class,JD-5895,Jonathan Doherty,Corporate,Riverside,California,92503,West,OFF-NEW-10003201,Office Supplies,Art,Newell 348,11.808,4,0.1,2.4928
8139,US2011-420,2011-07-20,2011-07-23,First Class,JD-5895,Jonathan Doherty,Corporate,Riverside,California,92503,West,OFF-HOT-10004354,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",321.246,2,0.1,71.388
8140,US2012-7420,2012-10-08,2012-10-13,Standard Class,GH-4485,Gene Hale,Corporate,Dallas,Texas,75081,Central,FUR-TEN-10000389,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,2,0.4,-23.047
8141,US2012-3980,2012-02-16,2012-02-21,Standard Class,RD-9585,Rob Dowd,Consumer,Los Angeles,California,90008,West,OFF-XER-10003892,Office Supplies,Paper,Xerox 1881,22.104,2,0.1,9.0872
8142,US2012-3980,2012-02-16,2012-02-21,Standard Class,RD-9585,Rob Dowd,Consumer,Los Angeles,California,90008,West,OFF-AVE-10000691,Office Supplies,Labels,Avery 485,67.662,6,0.1,27.8166
8143,US2013-3180,2013-08-13,2013-08-17,Standard Class,CS-2490,Cindy Schnelling,Corporate,Lakeland,Florida,33801,South,FUR-BPI-10000624,Furniture,Tables,BPI Conference Tables,525.78,6,0.4,-175.26
8144,US2011-7700,2011-11-09,2011-11-13,Standard Class,BF-1215,Benjamin Farhat,Home Office,New York City,New York,10035,East,FUR-ELD-10001177,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",45.216,8,0.1,14.0672
8145,US2013-4540,2013-07-19,2013-07-23,Standard Class,NK-8490,Neil Knudson,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-NEW-10003588,Office Supplies,Art,Newell 326,11.264,8,0.2,1.2672
8146,US2013-4540,2013-07-19,2013-07-23,Standard Class,NK-8490,Neil Knudson,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-STE-10002739,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55,10,0.5,-81.673
8147,US2013-4540,2013-07-19,2013-07-23,Standard Class,NK-8490,Neil Knudson,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-XER-10000162,Office Supplies,Paper,Xerox 196,13.872,4,0.4,2.0808
8148,US2013-3340,2013-02-05,2013-02-10,Standard Class,AZ-750,Annie Zypern,Consumer,San Diego,California,92037,West,OFF-AVE-10000077,Office Supplies,Labels,Avery 508,8.838,2,0.1,3.8298
8149,US2013-3340,2013-02-05,2013-02-10,Standard Class,AZ-750,Annie Zypern,Consumer,San Diego,California,92037,West,OFF-FEL-10004928,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",111.924,2,0.1,21.1412
8150,US2013-3340,2013-02-05,2013-02-10,Standard Class,AZ-750,Annie Zypern,Consumer,San Diego,California,92037,West,FUR-CHR-10002535,Furniture,Tables,Chromcraft Round Conference Tables,627.444,4,0.1,76.6876
8151,US2013-3340,2013-02-05,2013-02-10,Standard Class,AZ-750,Annie Zypern,Consumer,San Diego,California,92037,West,TEC-ANK-10000534,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,179.964,4,0.1,-11.9976
8152,US2011-7470,2011-06-20,2011-06-27,Standard Class,Co-2640,Corey-Lock,Consumer,Lawton,Oklahoma,73505,Central,OFF-HON-10002308,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,471.9,6,0,155.727
8153,US2011-7470,2011-06-20,2011-06-27,Standard Class,Co-2640,Corey-Lock,Consumer,Lawton,Oklahoma,73505,Central,OFF-NON-10002352,Office Supplies,Art,Nontoxic Chalk,3.52,2,0,1.6896
8154,US2014-8600,2014-06-10,2014-06-15,Standard Class,AG-675,Anna Gayman,Consumer,Salem,Virginia,24153,South,OFF-STA-10000093,Office Supplies,Paper,Staples,49.12,4,0,23.0864
8155,US2013-9510,2013-12-28,2014-01-01,Standard Class,EM-4140,Eugene Moren,Home Office,Santa Ana,California,92704,West,OFF-AVE-10000865,Office Supplies,Labels,Avery File Folder Labels,15.552,6,0.1,6.7392
8156,US2011-8100,2011-01-27,2011-01-30,First Class,CA-1965,Carol Adams,Corporate,Rapid City,South Dakota,57701,Central,OFF-WIL-10003177,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,0,5.0196
8157,US2011-8100,2011-01-27,2011-01-30,First Class,CA-1965,Carol Adams,Corporate,Rapid City,South Dakota,57701,Central,FUR-SAF-10004645,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488
8158,US2014-3900,2014-03-24,2014-03-26,First Class,RB-9360,Raymond Buch,Consumer,Seattle,Washington,98115,West,OFF-ACC-10002151,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,29.232,2,0.1,1.624
8159,US2014-3900,2014-03-24,2014-03-26,First Class,RB-9360,Raymond Buch,Consumer,Seattle,Washington,98115,West,OFF-XER-10003189,Office Supplies,Paper,Xerox 1898,12.024,2,0.1,5.0768
8160,US2014-3900,2014-03-24,2014-03-26,First Class,RB-9360,Raymond Buch,Consumer,Seattle,Washington,98115,West,TEC-CAN-10004063,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,12599.964,4,0.1,5319.9848
8161,US2014-5040,2014-03-21,2014-03-25,Standard Class,RD-9720,Roger Demir,Consumer,Middletown,Connecticut,6457,East,TEC-WD -10004262,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08
8162,US2014-5040,2014-03-21,2014-03-25,Standard Class,RD-9720,Roger Demir,Consumer,Middletown,Connecticut,6457,East,OFF-XER-10003506,Office Supplies,Paper,Xerox 1988,61.96,2,0,27.882
8163,US2013-9200,2013-10-05,2013-10-10,Standard Class,MS-7830,Melanie Seite,Consumer,Baltimore,Maryland,21215,East,FUR-BUS-10003818,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.3,-23.9372
8164,US2013-6230,2013-11-19,2013-11-23,Standard Class,PG-8820,Patrick Gardner,Consumer,San Diego,California,92105,West,TEC-WD -10004262,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,642.6,6,0.1,42.84
8165,US2014-3380,2014-12-27,2015-01-02,Standard Class,KB-6240,Karen Bern,Corporate,Odessa,Texas,79762,Central,OFF-XER-10002828,Office Supplies,Paper,Xerox 1959,8.016,2,0.4,1.0688
8166,US2013-7210,2013-03-10,2013-03-14,Standard Class,RB-9465,Rick Bensley,Home Office,Milford,Connecticut,6460,East,TEC-MIC-10000377,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8,4,0,70.312
8167,US2013-6050,2013-02-16,2013-02-20,Standard Class,JD-5790,John Dryer,Consumer,Belleville,New Jersey,7109,East,FUR-HON-10001258,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2,0,36.4736
8168,US2012-150,2012-09-28,2012-10-03,Second Class,JJ-5445,Jennifer Jackson,Consumer,New York City,New York,10035,East,OFF-FEL-10002246,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",264.168,6,0.1,46.9632
8169,US2012-150,2012-09-28,2012-10-03,Second Class,JJ-5445,Jennifer Jackson,Consumer,New York City,New York,10035,East,TEC-NOR-10002741,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,277.182,2,0.1,58.5162
8170,US2012-300,2012-11-02,2012-11-06,Standard Class,LT-7110,Liz Thompson,Consumer,San Diego,California,92105,West,FUR-CON-10002225,Furniture,Furnishings,Contemporary Wood/Metal Frame,87.264,6,0.1,24.24
8171,US2012-300,2012-11-02,2012-11-06,Standard Class,LT-7110,Liz Thompson,Consumer,San Diego,California,92105,West,OFF-GBC-10004728,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,113.292,6,0.1,47.8344
8172,US2012-300,2012-11-02,2012-11-06,Standard Class,LT-7110,Liz Thompson,Consumer,San Diego,California,92105,West,OFF-CAR-10001890,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,8.964,2,0.1,3.7848
8173,US2012-300,2012-11-02,2012-11-06,Standard Class,LT-7110,Liz Thompson,Consumer,San Diego,California,92105,West,FUR-O'S-10004148,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,361.764,2,0.1,0
8174,US2013-8090,2013-08-01,2013-08-06,Standard Class,AH-690,Anna Häberlin,Corporate,San Francisco,California,94122,West,FUR-LAM-10000603,Furniture,Tables,Laminate Occasional Tables,832.302,6,0.1,64.7346
8175,US2014-7880,2014-11-07,2014-11-14,Standard Class,AB-60,Adam Bellavance,Home Office,Seattle,Washington,98105,West,FUR-HON-10004525,Furniture,Tables,Hon 5100 Series Wood Tables,1571.292,6,0.1,139.6704
8176,US2014-7880,2014-11-07,2014-11-14,Standard Class,AB-60,Adam Bellavance,Home Office,Seattle,Washington,98105,West,FUR-HON-10000019,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,505.764,2,0.1,-16.8588
8177,US2014-7880,2014-11-07,2014-11-14,Standard Class,AB-60,Adam Bellavance,Home Office,Seattle,Washington,98105,West,TEC-SAN-10003674,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,65.376,2,0.1,14.528
8178,US2013-4670,2013-02-14,2013-02-19,Standard Class,FM-4380,Fred McMath,Consumer,Jackson,Mississippi,39212,South,OFF-PAN-10002899,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,226.44,6,0,58.8744
8179,US2011-7290,2011-07-09,2011-07-13,Standard Class,GH-4410,Gary Hansen,Home Office,Los Angeles,California,90049,West,OFF-AVE-10001018,Office Supplies,Labels,Avery 49,2.592,1,0.1,1.1232
8180,US2011-7290,2011-07-09,2011-07-13,Standard Class,GH-4410,Gary Hansen,Home Office,Los Angeles,California,90049,West,OFF-WIL-10001878,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,47.142,6,0.1,19.3806
8181,US2011-7290,2011-07-09,2011-07-13,Standard Class,GH-4410,Gary Hansen,Home Office,Los Angeles,California,90049,West,OFF-PER-10003897,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",21.528,4,0.1,1.6744
8182,US2013-450,2013-01-30,2013-02-04,Standard Class,HE-4800,Harold Engle,Corporate,Chicago,Illinois,60623,Central,OFF-XER-10002987,Office Supplies,Paper,Xerox 1943,117.384,4,0.4,13.6948
8183,US2013-210,2013-09-23,2013-09-26,First Class,SZ-10035,Sam Zeldin,Home Office,New York City,New York,10035,East,OFF-SOR-10004241,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",115.506,6,0.1,24.3846
8184,US2014-6450,2014-12-23,2014-12-25,First Class,CM-2115,Chad McGuire,Consumer,Los Angeles,California,90008,West,TEC-KEN-10004653,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,341.964,4,0.1,75.992
8185,US2013-7360,2013-09-03,2013-09-09,Standard Class,TG-11310,Toby Gnade,Consumer,Des Moines,Washington,98198,West,TEC-HEW-10002223,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.982,2,0.1,349.993
8186,US2012-790,2012-08-02,2012-08-06,Standard Class,DK-2985,Darren Koutras,Consumer,Springfield,Oregon,97477,West,FUR-BAL-10001296,Furniture,Tables,Balt Split Level Computer Training Table,555,4,0,88.8
8187,US2012-6060,2012-11-21,2012-11-25,Standard Class,SS-10410,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,19120,East,FUR-BEV-10004344,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,8,0.7,-1106.5552
8188,US2012-6060,2012-11-21,2012-11-25,Standard Class,SS-10410,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-LOG-10000175,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,4,0.4,-19.2348
8189,US2014-830,2014-05-19,2014-05-23,Standard Class,BM-1575,Brendan Murry,Corporate,Chicago,Illinois,60653,Central,FUR-FLA-10002000,Furniture,Furnishings,Flat Face Poster Frame,22.608,2,0.4,0.7536
8190,US2014-830,2014-05-19,2014-05-23,Standard Class,BM-1575,Brendan Murry,Corporate,Chicago,Illinois,60653,Central,FUR-C-L-10000511,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,2.838,1,0.4,-0.0473
8191,US2014-4170,2014-07-24,2014-07-28,Standard Class,MY-7380,Maribeth Yedwab,Corporate,Chicago,Illinois,60623,Central,OFF-XER-10001276,Office Supplies,Paper,Xerox 1909,31.656,2,0.4,3.1656
8192,US2012-1620,2012-09-13,2012-09-17,Second Class,AG-900,Arthur Gainer,Consumer,Chicago,Illinois,60623,Central,OFF-STA-10003459,Office Supplies,Envelopes,Staples,5.868,1,0.4,0.978
8193,US2012-1620,2012-09-13,2012-09-17,Second Class,AG-900,Arthur Gainer,Consumer,Chicago,Illinois,60623,Central,FUR-GLO-10001234,Furniture,Chairs,"Global Value Steno Chair, Gray",242.96,4,0,60.74
8194,US2013-3640,2013-12-11,2013-12-17,Standard Class,BW-1110,Bart Watters,Corporate,New York City,New York,10024,East,OFF-ADA-10003185,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",50.256,8,0.1,20.6608
8195,US2012-6900,2012-10-02,2012-10-05,Second Class,SG-10470,Sheri Gordon,Consumer,Rockville,Maryland,20852,East,OFF-XER-10001814,Office Supplies,Paper,Xerox 202,12.96,2,0,6.2208
